epoch,on_full,on_unseen,on_seen,off_full,off_unseen,off_seen,gap_full,gap_unseen,gap_seen,text_adapter_off_full,text_adapter_contribution_full,text_adapter_off_unseen,text_adapter_contribution_unseen,text_adapter_off_seen,text_adapter_contribution_seen,object_conditioned_adapter_off_full,object_conditioned_adapter_contribution_full,object_conditioned_adapter_off_unseen,object_conditioned_adapter_contribution_unseen,object_conditioned_adapter_off_seen,object_conditioned_adapter_contribution_seen,text_lr_unseen_contribution,text_lr_before,text_lr_next_epoch,text_lr_trigger,raw_mean,raw_std,raw_min,raw_max,raw_p50,raw_p90,u_mean,u_std,u_min,u_max,u_p50,u_p90,u_rel_mean,u_rel_std,u_rel_min,u_rel_max,u_rel_p50,u_rel_p90,ratio_mean,ratio_std,ratio_min,ratio_max,ratio_p50,ratio_p90
1,34.22340203391494,37.67245666770538,33.533591107156866,34.19118825401093,37.619919069685,33.50544209087612,0.03221377990400498,0.052537598020386156,0.028149016280742956,34.211201974769004,0.012200059145932585,37.6982674534674,-0.025810785762018895,33.51378887902932,0.019802228127545618,33.65236079996605,0.5710412339488897,37.117784948591144,0.5546717191142392,32.95927597024102,0.5743151369158426,-0.025810785762018895,0.0002,0.0002,none,1.1671104431152344,0.682223379611969,-1.0825203657150269,3.4778780937194824,1.1360485553741455,2.0957138538360596,-0.005051337648183107,0.6540759205818176,-0.999138355255127,0.999859094619751,0.004936158657073975,0.8699626326560974,4.6129770142622206e-11,0.652349591255188,-1.1620399951934814,1.166101336479187,0.005285094492137432,0.872667133808136,0.023429024964571,0.011488109827041626,1.4491379829451034e-07,0.046644050627946854,0.025282960385084152,0.037427838891744614
2,34.192683808149184,37.709105140674936,33.48939954164404,34.20032354384016,37.71073757376522,33.49824073785514,-0.007639735690979421,-0.0016324330902861561,-0.008841196211101021,34.22020991078013,-0.027526102630943683,37.716424048573444,-0.007318907898508087,33.52096708322147,-0.0315675415774308,33.68073758960793,0.5119462185412544,37.13011375271294,0.5789913879619988,32.99086235698693,0.49853718465710983,-0.007318907898508087,0.0002,0.0002,none,1.167132019996643,0.682405948638916,-1.083163857460022,3.4776902198791504,1.136049747467041,2.096013069152832,-0.005026147235184908,0.6540834903717041,-0.9991347789764404,0.9998580813407898,0.005239340476691723,0.8698750734329224,-9.020716118524064e-11,0.6523541212081909,-1.1620655059814453,1.1661092042922974,0.00551088759675622,0.8725507855415344,0.023428933694958687,0.011488707736134529,1.3303011314746982e-07,0.04664436727762222,0.02528095617890358,0.037427868694067
3,34.16615372835711,37.50950276019276,33.497483921989975,34.1608356415518,37.546573657653944,33.48368803833136,0.005318086805310429,-0.037070897461184416,0.013795883658616503,34.20357576196834,-0.037422033611228755,37.70760401145631,-0.1981012512635516,33.50277011207075,-0.0052861900807741335,33.675401906298525,0.49075182205858425,37.171574943664424,0.33792781652833526,32.976167298825345,0.5213166231646298,-0.1981012512635516,0.0002,0.0002,none,1.1672792434692383,0.6823595762252808,-1.0833379030227661,3.477674722671509,1.1362422704696655,2.096179723739624,-0.005048756953328848,0.6541233658790588,-0.9991343021392822,0.9998581409454346,0.005057043861597776,0.8699532151222229,-2.1387863702315713e-10,0.6523956656455994,-1.1620457172393799,1.1661255359649658,0.005469851195812225,0.8726301789283752,0.023431437090039253,0.011487385258078575,1.600384820221734e-07,0.046645019203424454,0.025286953896284103,0.037428658455610275
4,34.21751822391014,37.51983313476205,33.55705524173975,34.21059873090159,37.567083755700125,33.53930172594188,0.00691949300855299,-0.04725062093807253,0.017753515797863884,34.2226793339129,-0.005161110002759983,37.698465239628206,-0.17863210486615344,33.52752215276984,0.02953308896990592,33.699137993625975,0.5183802302841656,37.020313455876554,0.4995196788854983,33.03490290117586,0.5221523405638848,-0.17863210486615344,0.0002,0.0002,none,1.1672886610031128,0.6824461817741394,-1.083166480064392,3.4778780937194824,1.1362605094909668,2.0963709354400635,-0.005043216049671173,0.6540780067443848,-0.999138355255127,0.9998580813407898,0.005038282368332148,0.8699646592140198,-9.229566416690815e-11,0.652349591255188,-1.1620399951934814,1.166116714477539,0.0052856337279081345,0.8726787567138672,0.02342907339334488,0.011488014832139015,4.380941476256339e-08,0.0466446690261364,0.025283649563789368,0.03742935135960579
5,34.21472109591653,37.4992319834409,33.557818918411655,34.23370281236996,37.565456384490425,33.56735209794588,-0.01898171645343183,-0.06622440104952432,-0.00953317953422328,34.20831167312581,0.006409422790717656,37.70598138741705,-0.20674940397614705,33.50877773026756,0.04904118814409486,33.713737649501766,0.5009834464147644,37.02212617369409,0.47710580974680994,33.052059944663306,0.5057589737483497,-0.20674940397614705,0.0002,0.0002,none,1.1671096086502075,0.6822559237480164,-1.0827614068984985,3.4778780937194824,1.136147141456604,2.0957064628601074,-0.005022392142564058,0.6540871262550354,-0.999138355255127,0.999858558177948,0.004826955497264862,0.8699306845664978,-1.342296412909505e-10,0.652359664440155,-1.1620686054229736,1.1660321950912476,0.005267277359962463,0.8726420402526855,0.023429343476891518,0.011488379910588264,4.930794830215746e-07,0.046641282737255096,0.025285406038165092,0.03742724657058716
6,34.17533328802972,37.43490113301057,33.523419719033555,34.175598869937076,37.54701662765778,33.501315318392926,-0.0002655819073567045,-0.11211549464721315,0.022104400640628796,34.19827694744389,-0.022943659414167428,37.699002624136625,-0.2641014911260555,33.49813181210533,0.025287906928227244,33.71099244790779,0.46434084012192756,37.0943615518858,0.3405395811247729,33.0343186271122,0.48910109192135565,-0.2641014911260555,0.0002,0.0002,none,1.1671985387802124,0.6823707818984985,-1.0829111337661743,3.4778780937194824,1.1360853910446167,2.09605073928833,-0.005039962474256754,0.6540857553482056,-0.999138355255127,0.9998580813407898,0.0049335467629134655,0.8699185252189636,-2.4328264403017386e-10,0.6523594856262207,-1.1620585918426514,1.1660674810409546,0.005364596843719482,0.8726358413696289,0.02342948131263256,0.011488083750009537,4.6811999254714465e-07,0.046642694622278214,0.02528468333184719,0.037427354604005814
