epoch,on_full,on_unseen,on_seen,off_full,off_unseen,off_seen,gap_full,gap_unseen,gap_seen,text_adapter_off_full,text_adapter_contribution_full,text_adapter_off_unseen,text_adapter_contribution_unseen,text_adapter_off_seen,text_adapter_contribution_seen,object_conditioned_adapter_off_full,object_conditioned_adapter_contribution_full,object_conditioned_adapter_off_unseen,object_conditioned_adapter_contribution_unseen,object_conditioned_adapter_off_seen,object_conditioned_adapter_contribution_seen,raw_mean,raw_std,raw_min,raw_max,raw_p50,raw_p90,u_mean,u_std,u_min,u_max,u_p50,u_p90,u_rel_mean,u_rel_std,u_rel_min,u_rel_max,u_rel_p50,u_rel_p90,ratio_mean,ratio_std,ratio_min,ratio_max,ratio_p50,ratio_p90
11,33.07832555280549,35.876393036132754,32.51871205614003,33.08380061715673,35.82228194482889,32.53610435162231,-0.005475064351244896,0.05411109130386649,-0.017392295482281384,33.05420007346633,0.024125479339154765,35.9232675558596,-0.04687451972684897,32.48038657698768,0.03832547915235551,32.622166507805176,0.45615904500031235,35.42784829310575,0.4485447430270071,32.06103015074505,0.45768190539498477,6.408357620239258,15.301302909851074,-98.19140625,157.06491088867188,5.234543800354004,23.935537338256836,-0.02101142890751362,0.6153391003608704,-0.9999980330467224,1.0,-0.06887757778167725,0.854735255241394,2.1815291240123713e-10,0.6118988394737244,-1.1582412719726562,1.1739542484283447,-0.04628874361515045,0.8713959455490112,0.010673843324184418,0.005986417178064585,2.533197429599454e-09,0.02347908727824688,0.01078062690794468,0.018794018775224686
12,33.18430808047157,35.97613497188512,32.62594270218885,33.147971668054524,35.967935480467105,32.58397890557202,0.03633641241704311,0.008199491418018567,0.041963796616833804,33.16404883875382,0.020259241717745624,36.08395421325803,-0.10781924137290844,32.58006776385299,0.045874938335863646,32.73982153128783,0.4444865491837362,35.54334471915749,0.43279025272763505,32.1791168937139,0.4468258084749479,5.395566463470459,15.053446769714355,-96.11284637451172,155.70208740234375,4.064616680145264,22.66667938232422,-0.025569792836904526,0.6130403876304626,-0.9999995827674866,1.0,-0.08277960121631622,0.8544749021530151,1.4681528215376716e-10,0.609550952911377,-1.1589149236679077,1.1732866764068604,-0.055216044187545776,0.8749096989631653,0.010622263886034489,0.0059823449701070786,1.0967254127081105e-07,0.023465730249881744,0.010687949135899544,0.01879127137362957
13,33.1647122435558,36.225550034268025,32.55254468541336,33.131025285373816,36.17083323554729,32.52306369533912,0.0336869581819812,0.054716798720733095,0.029480990074240765,33.15705826182324,0.0076539817325596005,36.16193325791738,0.06361677635064211,32.55608326260441,-0.0035385771910512176,32.68289722893204,0.48181501462375564,35.608168387830176,0.617381646437849,32.09784299715242,0.4547016882609398,5.011650085449219,14.336892127990723,-95.28592681884766,149.6493682861328,3.9528613090515137,21.67300033569336,-0.020572494715452194,0.6137914061546326,-0.999999463558197,1.0,-0.06787178665399551,0.8526982665061951,3.27191218563172e-10,0.610119640827179,-1.1637073755264282,1.1725655794143677,-0.046328023076057434,0.8695959448814392,0.010628965683281422,0.005993618629872799,1.5050174440034425e-08,0.023451311513781548,0.010690852999687195,0.01881205290555954
14,33.28876650455133,36.14056895693032,32.71840601407553,33.264457717849716,36.12194323427664,32.692960614564335,0.02430878670161718,0.01862572265368101,0.02544539951119873,33.264361802406995,0.024404702144337875,36.127359656609194,0.013209300321129547,32.69176223156655,0.026643782508983804,32.93286732185917,0.3558991826921627,35.77348433202239,0.3670846249079318,32.36474391982653,0.3536620942490032,4.088815689086914,14.077022552490234,-102.24491119384766,147.155517578125,3.0960516929626465,19.94316291809082,-0.019710615277290344,0.6118990778923035,-0.9999995231628418,1.0,-0.06422191858291626,0.8492560386657715,3.8164837956600195e-10,0.608161985874176,-1.1637239456176758,1.1756049394607544,-0.043454453349113464,0.86381995677948,0.01058447826653719,0.0059927660040557384,3.1441455661251894e-08,0.0235120989382267,0.010628597810864449,0.018784325569868088
15,33.38351896179068,36.09909934646903,32.84040288485501,33.345040034592856,36.06799365164438,32.800449311182554,0.03847892719782209,0.031105694824653085,0.03995357367245589,33.22989248104633,0.15362648074435015,35.80209491720007,0.2970044292689593,32.71545199381558,0.12495089103943258,32.90813757340544,0.47538138838523736,35.72620341093606,0.3728959355329735,32.344524405899314,0.4958784789556958,4.619965553283691,13.470891952514648,-101.78068542480469,140.0478515625,3.75203013420105,19.677480697631836,-0.01792948506772518,0.6133134365081787,-0.9999998211860657,1.0,-0.06072757765650749,0.8505184054374695,5.327215335526603e-10,0.6096986532211304,-1.1632411479949951,1.1778732538223267,-0.04254802316427231,0.8630183935165405,0.010623283684253693,0.005986552685499191,8.288770558806391e-09,0.02355746552348137,0.010702035389840603,0.018791677430272102
16,33.4094836268063,36.4473114521448,32.8019180617386,33.358011078206026,36.361331964808784,32.75734690088547,0.05147254860027317,0.08597948733601868,0.04457116085312407,33.32281146094466,0.08667216586163562,36.25332289348242,0.19398855866238307,32.73670917443711,0.06520888730148755,32.84668987805291,0.5627937487533856,35.631249006249874,0.8160624458949286,32.28977805241352,0.5121400093250799,5.11575984954834,13.014254570007324,-99.81918334960938,138.76199340820312,4.338542938232422,19.468402862548828,-0.015254879370331764,0.6114236116409302,-0.9999997615814209,1.0,-0.04883702099323273,0.8452246189117432,2.558071809932727e-10,0.6075140833854675,-1.164024829864502,1.1764551401138306,-0.03448329120874405,0.8553463816642761,0.010567467659711838,0.005996498744934797,6.008892938780264e-08,0.02352910488843918,0.010599756613373756,0.018784111365675926
17,33.43957366549622,36.04005313987821,32.91947777061982,33.410621617993726,35.98666245714138,32.8954134501642,0.028952047502492917,0.05339068273683267,0.024064320455622124,33.36163162729516,0.0779420382010585,36.036128935971185,0.003924203907025969,32.82673216555996,0.09274560505986074,32.89948323326144,0.540090432234777,35.368229871789566,0.6718232680886445,32.40573390555582,0.5137438650640007,5.085799694061279,12.77571964263916,-95.83305358886719,137.5902099609375,4.383115768432617,19.26263999938965,-0.012948878109455109,0.6106241345405579,-0.9999998807907104,1.0,-0.044201843440532684,0.8434036374092102,2.998797876685444e-10,0.6066276431083679,-1.1645994186401367,1.1787694692611694,-0.03206874430179596,0.8517179489135742,0.010543080046772957,0.006003525108098984,6.347894299096879e-08,0.02357538975775242,0.01054991502314806,0.018786465749144554
18,33.42415185042075,35.962913746875905,32.916399471129715,33.37968221449156,35.94072015822206,32.867474625745466,0.04446963592918962,0.022193588653848906,0.04892484538424924,33.33256119270493,0.09159065771581965,35.80177945301426,0.16113429386164313,32.83871754064306,0.07768193048665495,32.90992340831648,0.5142284421042689,35.51827267043684,0.44464107643906203,32.388253555892405,0.5281459152373102,4.530001163482666,12.66642951965332,-96.29049682617188,134.02281188964844,3.8530032634735107,18.76101303100586,-0.014017075300216675,0.6109268665313721,-0.9999996423721313,1.0,-0.04864708334207535,0.8444966077804565,3.6487343701985253e-10,0.6069995760917664,-1.1618258953094482,1.1796308755874634,-0.034946028143167496,0.8528832793235779,0.010556727647781372,0.005994573701173067,1.735985222239833e-08,0.023592617362737656,0.010581131093204021,0.018778644502162933
19,33.384730553237304,36.332674927903405,32.79514167830409,33.35942960643589,36.23991800059377,32.783331927604316,0.02530094680141559,0.0927569273096367,0.011809750699775634,33.27835599757435,0.10637455566295273,36.13355245728961,0.19912247061379418,32.70731670563129,0.08782497267279865,32.95054171249364,0.4341888407436656,35.46705580903884,0.865619118864565,32.4472388931846,0.34790278511949424,4.577406883239746,12.130949974060059,-92.25141906738281,133.24925231933594,3.692457914352417,18.04686164855957,-0.01727195829153061,0.6105670928955078,-0.9999997019767761,1.0,-0.05927252769470215,0.845600962638855,1.1325226867420213e-10,0.6066744327545166,-1.1659783124923706,1.1794116497039795,-0.04115969315171242,0.8573378324508667,0.01055567990988493,0.005983240902423859,1.8402936063921516e-08,0.023588232696056366,0.010572628118097782,0.018759965896606445
20,33.429604569926035,36.41020225426772,32.833485033057705,33.421231142441066,36.42509071554052,32.820459227821175,0.008373427484968943,-0.01488846127279686,0.01302580523653063,33.30743011171057,0.12217445821546136,35.99004695392336,0.4201553003443621,32.77090674326802,0.06257828978968405,32.98415559648794,0.4454489734380971,35.63802472427251,0.7721775299952114,32.45338177093102,0.38010326212668843,3.335895299911499,11.704742431640625,-89.38353729248047,128.31625366210938,2.5702080726623535,16.146831512451172,-0.018618203699588776,0.6124604940414429,-0.9999999403953552,1.0,-0.06220109760761261,0.8494967222213745,1.258084608712906e-11,0.6087523698806763,-1.1638877391815186,1.1790047883987427,-0.04398391395807266,0.8625579476356506,0.010608874261379242,0.005973571911454201,9.164214276324856e-09,0.023580094799399376,0.010667622089385986,0.018758252263069153
