epoch,on_full,on_unseen,on_seen,off_full,off_unseen,off_seen,gap_full,gap_unseen,gap_seen,text_adapter_off_full,text_adapter_contribution_full,text_adapter_off_unseen,text_adapter_contribution_unseen,text_adapter_off_seen,text_adapter_contribution_seen,object_conditioned_adapter_off_full,object_conditioned_adapter_contribution_full,object_conditioned_adapter_off_unseen,object_conditioned_adapter_contribution_unseen,object_conditioned_adapter_off_seen,object_conditioned_adapter_contribution_seen,text_lr_unseen_contribution,text_lr_before,text_lr_next_epoch,text_lr_trigger,scene_gate_lr_unseen_contribution,scene_gate_lr_threshold,scene_gate_lr_before,scene_gate_lr_next_epoch,scene_gate_lr_trigger,joint_best_unseen_before,joint_current_unseen,joint_delta_vs_best,joint_significant_delta,joint_new_best,joint_rollback,joint_optimizer_reset,joint_action,joint_object_lr_evaluated_epoch,joint_gate_lr_evaluated_epoch,joint_object_lr_next_epoch,joint_gate_lr_next_epoch,joint_no_best_streak,joint_patience,joint_early_stop,staged_attempt,staged_retry_count,staged_full_mAP,staged_unseen_mAP,staged_seen_mAP,staged_historical_best_before,staged_decline_from_best,staged_allowed_decline,staged_threshold_reached_before,staged_threshold_reached_after,staged_one_time_lr_drop_applied,staged_lr_head_used,staged_lr_vit_used,staged_lr_object_used,staged_lr_head_next,staged_lr_vit_next,staged_lr_object_next,staged_rollback_count,staged_rollback_count_total,staged_object_forward_active,raw_mean,raw_std,raw_min,raw_max,raw_p50,raw_p90,u_mean,u_std,u_min,u_max,u_p50,u_p90,u_rel_mean,u_rel_std,u_rel_min,u_rel_max,u_rel_p50,u_rel_p90,ratio_mean,ratio_std,ratio_min,ratio_max,ratio_p50,ratio_p90
11,34.28146571704653,37.88778248921363,33.560202362613104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95781326293945,11.506674766540527,5.463469982147217,94.7614517211914,64.43343353271484,76.08244323730469,1.0,5.3392028576126904e-08,0.9999640583992004,1.0,1.0,1.0,1.0,5.3392028576126904e-08,0.9999640583992004,1.0,1.0,1.0,0.10000000149011612,7.993842032760767e-09,0.0999964103102684,0.10000003129243851,0.10000000149011612,0.10000000894069672
12,34.24308894225612,37.833762951960836,33.524954140315174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.475467681884766,11.43765926361084,5.662451267242432,93.74087524414062,63.911624908447266,75.51982879638672,1.0,3.734437470370722e-08,0.999975860118866,1.0,1.0,1.0,1.0,3.734437470370722e-08,0.999975860118866,1.0,1.0,1.0,0.10000002384185791,2.0433990499668653e-08,0.09999758750200272,0.10000003129243851,0.10000000149011612,0.10000000894069672
13,34.311493819195235,37.72978022502458,33.62783653802936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5391845703125,11.351441383361816,6.726263046264648,93.94890594482422,63.907249450683594,75.593994140625,1.0,4.53376447495657e-09,0.9999971389770508,1.0,1.0,1.0,1.0,4.53376447495657e-09,0.9999971389770508,1.0,1.0,1.0,0.10000000149011612,5.876304332019799e-09,0.09999972581863403,0.10000003129243851,0.10000000149011612,0.10000000894069672
14,34.216033873244285,37.50301538661549,33.558637570570035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.10623550415039,11.365339279174805,6.851510524749756,93.5592269897461,63.45631408691406,75.16618347167969,1.0,5.656688450983438e-09,0.9999977350234985,1.0,1.0,1.0,1.0,5.656688450983438e-09,0.9999977350234985,1.0,1.0,1.0,0.09999999403953552,1.1432569557712213e-08,0.09999977797269821,0.10000002384185791,0.10000000149011612,0.10000000894069672
15,34.400518143736235,37.53724171652207,33.77317342917907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.62305450439453,11.456917762756348,7.702887058258057,94.09842681884766,63.940948486328125,75.86290740966797,1.0,8.099735882005632e-10,0.9999995827674866,1.0,1.0,1.0,1.0,8.099735882005632e-10,0.9999995827674866,1.0,1.0,1.0,0.10000002384185791,1.9942264728456394e-08,0.09999994933605194,0.10000003129243851,0.10000000149011612,0.10000000894069672
16,34.36047275437925,37.80289231453438,33.67198884234822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.180450439453125,11.513130187988281,6.948946952819824,95.16094970703125,63.40201187133789,75.62837982177734,1.0,3.1853648607693685e-09,0.999998152256012,1.0,1.0,1.0,1.0,3.1853648607693685e-09,0.999998152256012,1.0,1.0,1.0,0.10000001639127731,1.2893013767723005e-08,0.0999998152256012,0.10000003129243851,0.10000000149011612,0.10000000894069672
17,34.44254833260977,37.95720300649164,33.739617397833385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.953895568847656,11.735654830932617,6.818155288696289,94.85475158691406,63.20718002319336,75.63133239746094,1.0,3.742320231481244e-09,0.999997615814209,1.0,1.0,1.0,1.0,3.742320231481244e-09,0.999997615814209,1.0,1.0,1.0,0.10000002384185791,1.9900110004300586e-08,0.09999976307153702,0.10000003129243851,0.10000000149011612,0.10000000894069672
18,34.38499214888891,37.577601864162745,33.746470205834136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.871238708496094,11.620790481567383,7.658524990081787,95.31523132324219,63.09246063232422,75.44784545898438,1.0,6.494478843599438e-10,0.9999995827674866,1.0,1.0,1.0,1.0,6.494478843599438e-10,0.9999995827674866,1.0,1.0,1.0,0.10000000894069672,6.5863141607280795e-09,0.09999996423721313,0.10000003129243851,0.10000000149011612,0.10000000894069672
19,34.37814163660716,37.32953272326906,33.78786341927478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1790771484375,11.765661239624023,7.367437362670898,94.80780029296875,63.438419342041016,75.87861633300781,1.0,2.2912736152846946e-09,0.9999992251396179,1.0,1.0,1.0,1.0,2.2912736152846946e-09,0.9999992251396179,1.0,1.0,1.0,0.10000000894069672,6.614290892770214e-09,0.09999993443489075,0.10000003129243851,0.10000000149011612,0.10000000894069672
20,34.37678993896668,37.19029574941409,33.814088776877185,34.29710578924403,37.24639886808389,33.70724717347605,0.07968414972265236,-0.056103118669796004,0.10684160340113635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.480899810791016,11.579460144042969,7.4749650955200195,95.09294128417969,62.66320037841797,75.06385040283203,1.0,1.165816443382539e-09,0.9999993443489075,1.0,1.0,1.0,1.0,1.165816443382539e-09,0.9999993443489075,1.0,1.0,1.0,0.10000001639127731,1.2879564081913486e-08,0.09999992698431015,0.10000003129243851,0.10000000149011612,0.10000000894069672
