epoch,on_full,on_unseen,on_seen,off_full,off_unseen,off_seen,gap_full,gap_unseen,gap_seen,text_adapter_off_full,text_adapter_contribution_full,text_adapter_off_unseen,text_adapter_contribution_unseen,text_adapter_off_seen,text_adapter_contribution_seen,object_conditioned_adapter_off_full,object_conditioned_adapter_contribution_full,object_conditioned_adapter_off_unseen,object_conditioned_adapter_contribution_unseen,object_conditioned_adapter_off_seen,object_conditioned_adapter_contribution_seen,text_lr_unseen_contribution,text_lr_before,text_lr_next_epoch,text_lr_trigger,scene_gate_lr_unseen_contribution,scene_gate_lr_threshold,scene_gate_lr_before,scene_gate_lr_next_epoch,scene_gate_lr_trigger,joint_best_unseen_before,joint_current_unseen,joint_delta_vs_best,joint_significant_delta,joint_new_best,joint_rollback,joint_optimizer_reset,joint_action,joint_object_lr_evaluated_epoch,joint_gate_lr_evaluated_epoch,joint_object_lr_next_epoch,joint_gate_lr_next_epoch,joint_no_best_streak,joint_patience,joint_early_stop,staged_attempt,staged_retry_count,staged_full_mAP,staged_unseen_mAP,staged_seen_mAP,staged_historical_best_before,staged_decline_from_best,staged_allowed_decline,staged_threshold_reached_before,staged_threshold_reached_after,staged_one_time_lr_drop_applied,staged_lr_head_used,staged_lr_vit_used,staged_lr_object_used,staged_lr_head_next,staged_lr_vit_next,staged_lr_object_next,staged_rollback_count,staged_rollback_count_total,staged_object_forward_active,raw_mean,raw_std,raw_min,raw_max,raw_p50,raw_p90,u_mean,u_std,u_min,u_max,u_p50,u_p90,u_rel_mean,u_rel_std,u_rel_min,u_rel_max,u_rel_p50,u_rel_p90,ratio_mean,ratio_std,ratio_min,ratio_max,ratio_p50,ratio_p90
1,28.287040266586843,30.45740642292539,27.852967035319136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20407427847385406,0.5115514397621155,-2.252621650695801,1.8347395658493042,-0.2327514886856079,0.48104044795036316,-0.17019771039485931,0.42312726378440857,-0.9781397581100464,0.9502876400947571,-0.22863763570785522,0.4470765292644501,2.9700135684151974e-09,0.2846814692020416,-1.087270975112915,1.4046015739440918,-0.05981224775314331,0.39417606592178345,0.021856985986232758,0.018240278586745262,1.4901161193847656e-08,0.14046016335487366,0.017565995454788208,0.04498576372861862
2,29.659507325234035,32.44955689678772,29.1014974109233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052646707743406296,0.6198872327804565,-3.57565975189209,2.409970760345459,-0.03131552040576935,0.7264683246612549,-0.03248826786875725,0.47664687037467957,-0.9984335899353027,0.9839946031570435,-0.03130529075860977,0.6208999156951904,1.3162074763428677e-09,0.2761530876159668,-1.2915167808532715,1.5712435245513916,-0.01619836688041687,0.3175126016139984,0.020012443885207176,0.01902911812067032,3.5762788286319847e-08,0.1571243554353714,0.014773499220609665,0.0434606671333313
3,30.722881114378538,33.74075285151369,30.11930676695151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18078579008579254,0.7747588157653809,-3.826401710510254,3.6003530025482178,0.21472525596618652,1.1541380882263184,0.1328212320804596,0.5507111549377441,-0.999051034450531,0.9985089898109436,0.211484894156456,0.8191203474998474,-4.85281326234599e-09,0.36448660492897034,-1.596409797668457,1.6871654987335205,-0.0003026425838470459,0.45638877153396606,0.027785522863268852,0.023589609190821648,2.9802325229866256e-07,0.16871654987335205,0.021710483357310295,0.06018633767962456
4,31.513167449844087,34.265719854799855,30.962656968852937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8252517580986023,0.8702641725540161,-4.2128400802612305,4.303454875946045,0.9716188311576843,1.7924778461456299,0.5247514247894287,0.5129398107528687,-0.9995617866516113,0.9996343851089478,0.7494148015975952,0.9460214376449585,-1.0672798644861814e-08,0.2704866826534271,-1.6423745155334473,1.748466968536377,0.019065916538238525,0.23870566487312317,0.016886800527572632,0.021129755303263664,6.556511067401516e-08,0.17484669387340546,0.008912569843232632,0.04355162754654884
5,31.59409584656276,34.6396562054678,30.98498377478174,31.520607257686112,34.4948775205604,30.925753205111263,0.07348858887664633,0.14477868490740065,0.059230569670475575,31.494990670169916,0.09910517639284322,34.323173091595926,0.31648311387187533,30.929354185884716,0.0556295888970233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29262465238571167,0.9364742040634155,-5.683395862579346,5.378818511962891,0.3919489085674286,1.3609974384307861,0.21843934059143066,0.5891951322555542,-0.9999768733978271,0.9999574422836304,0.3730391263961792,0.8766241669654846,-4.682171983461103e-09,0.4051898717880249,-1.7286940813064575,1.744338035583496,0.03392192721366882,0.458089143037796,0.03039502166211605,0.02679423801600933,2.6822091214739885e-08,0.17443381249904633,0.022746019065380096,0.06717392057180405
6,31.909511330880452,35.107394243978035,31.26993474826094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24313239753246307,1.198775053024292,-6.3631415367126465,4.603286266326904,-0.21169348061084747,1.3425872325897217,-0.11485190689563751,0.6856237053871155,-0.9999940395355225,0.9997992515563965,-0.20858687162399292,0.8722922801971436,9.98109039862527e-10,0.44009801745414734,-1.6703376770019531,1.7977802753448486,-0.0611720085144043,0.5983154773712158,0.033580370247364044,0.028446823358535767,1.6242266553945228e-07,0.17977802455425262,0.025991495698690414,0.07264161109924316
7,32.28638335859878,35.20655830754554,31.70234836880943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10871876031160355,1.0251798629760742,-6.771360874176025,5.230401992797852,0.2014743685722351,1.3217523097991943,0.10211469233036041,0.6276643872261047,-0.9999973773956299,0.9999427199363708,0.19879184663295746,0.8672190308570862,-2.962678768980709e-09,0.38798147439956665,-1.7604734897613525,1.7691864967346191,0.019997864961624146,0.4362463355064392,0.028586512431502342,0.026231806725263596,5.9604645663569045e-09,0.1769186556339264,0.021133355796337128,0.0626768246293068
8,32.22566415460646,35.26074912362952,31.618647160801842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036218080669641495,1.0679289102554321,-6.917797088623047,5.0627593994140625,0.12517884373664856,1.3215889930725098,0.05452794209122658,0.6443129181861877,-0.9999980330467224,0.9999198913574219,0.12452908605337143,0.8671785593032837,-2.835876422579986e-09,0.4016132652759552,-1.7553174495697021,1.801796793937683,0.002674877643585205,0.47942450642585754,0.03000657819211483,0.026693401858210564,6.854534007061375e-08,0.18017970025539398,0.022417837753891945,0.06595756113529205
9,32.75388022282964,36.34250963275796,32.03615434084399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5075023770332336,1.2083461284637451,-8.757155418395996,4.903483867645264,-0.3808163106441498,0.931607723236084,-0.23252688348293304,0.633054792881012,-0.9999999403953552,0.9998898506164551,-0.3634161353111267,0.7313425540924072,3.824964345255921e-09,0.39975211024284363,-1.7588186264038086,1.8335912227630615,-0.03072240576148033,0.5027852654457092,0.03000708855688572,0.02641196921467781,0.0,0.18335914611816406,0.022838160395622253,0.06556351482868195
10,32.56103582857698,35.750807805125135,31.923081433267352,32.55453333119219,35.85402071997487,31.89463585343565,0.006502497384794026,-0.10321291484973472,0.028445579831704038,32.49465997364064,0.06637585493634646,35.89122616191328,-0.14041835678814607,31.815346735986104,0.10773469728124851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049538496881723404,1.293837070465088,-9.05075454711914,5.675674915313721,0.20717383921146393,1.5196202993392944,0.0857132151722908,0.6802293062210083,-1.0,0.9999765157699585,0.20425982773303986,0.908631443977356,-2.1902126778883257e-09,0.4634077548980713,-1.796112298965454,1.8307459354400635,0.024103164672851562,0.5619417428970337,0.035522349178791046,0.029759543016552925,1.3411046495548362e-08,0.18307460844516754,0.02769184671342373,0.07686930894851685
11,33.148326850671914,36.224151729155025,32.53316187497529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.286233514547348,1.3359215259552002,-9.612284660339355,6.221989154815674,-0.1265830397605896,1.2410211563110352,-0.09349137544631958,0.6763672828674316,-1.0,0.9999921321868896,-0.12591126561164856,0.8457465767860413,1.2298643214947447e-09,0.46116334199905396,-1.7375047206878662,1.8933154344558716,-0.02140498161315918,0.5858262777328491,0.03544790297746658,0.029498515650629997,5.047768425470167e-08,0.1893315464258194,0.027779769152402878,0.07611910253763199
12,33.20372911702022,36.39352716188869,32.565769508046515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19733242690563202,1.3305076360702515,-9.4328031539917,6.431865692138672,-0.043863844126462936,1.3411953449249268,-0.048137784004211426,0.6848937273025513,-1.0,0.9999948143959045,-0.04383573308587074,0.8719590902328491,-4.823463850556209e-11,0.4676784873008728,-1.755967617034912,1.8819913864135742,-0.017946690320968628,0.596736490726471,0.036092836409807205,0.029741201549768448,1.728534755329747e-07,0.18819916248321533,0.028446516022086143,0.07731975615024567
