epoch,on_full,on_unseen,on_seen,off_full,off_unseen,off_seen,gap_full,gap_unseen,gap_seen,text_adapter_off_full,text_adapter_contribution_full,text_adapter_off_unseen,text_adapter_contribution_unseen,text_adapter_off_seen,text_adapter_contribution_seen,object_conditioned_adapter_off_full,object_conditioned_adapter_contribution_full,object_conditioned_adapter_off_unseen,object_conditioned_adapter_contribution_unseen,object_conditioned_adapter_off_seen,object_conditioned_adapter_contribution_seen,raw_mean,raw_std,raw_min,raw_max,raw_p50,raw_p90,u_mean,u_std,u_min,u_max,u_p50,u_p90,u_rel_mean,u_rel_std,u_rel_min,u_rel_max,u_rel_p50,u_rel_p90,ratio_mean,ratio_std,ratio_min,ratio_max,ratio_p50,ratio_p90
1,28.228998633059433,30.4028433460026,27.794229690470807,28.253383580384234,30.40220189485487,27.823619917490106,-0.02438494732480123,0.000641451147732397,-0.02939022701929872,28.22745076975416,0.0015478633052730117,30.40287818016976,-3.483416715965859e-05,27.792365287671032,0.0018644027997751778,28.12761703717177,0.10138159588766271,30.32445155085638,0.07839179514622074,27.68825013443485,0.10597955603595821,-1.0218641757965088,0.5541148781776428,-4.397418022155762,1.7126858234405518,-1.0096948146820068,-0.41338613629341125,-0.028241945430636406,0.6055088639259338,-0.9999840259552002,1.0,-0.08999508619308472,0.8417779803276062,1.0612507539420335e-09,0.6017125844955444,-1.1719743013381958,1.1709568500518799,-0.050791628658771515,0.8543988466262817,0.010425174608826637,0.006011566612869501,1.8030405612989853e-08,0.02343948557972908,0.01028788648545742,0.01878192089498043
2,30.569804669381913,33.56052470664291,29.971660661929718,30.56218373877592,33.55740575958407,29.96313933461429,0.0076209306059915605,0.003118947058837307,0.008521327315428096,30.509478909527793,0.06032575985411981,33.636948540225305,-0.07642383358239613,29.883984983388284,0.08767567854143365,30.27602234049467,0.293782328887243,33.26150546081606,0.29901924582684813,29.67892571643039,0.29273494549932977,-0.5609647035598755,1.7001985311508179,-4.20883846282959,9.07179069519043,-1.0791603326797485,1.9251402616500854,-0.0977911576628685,0.5821349024772644,-0.9962012767791748,1.0,-0.3006751239299774,0.8855698108673096,2.247506181163317e-09,0.5805452466011047,-1.1503225564956665,1.1777313947677612,-0.18865026533603668,0.9673752784729004,0.009942677803337574,0.005996355786919594,5.0216915070677715e-08,0.02355462685227394,0.009263440035283566,0.019452419131994247
3,31.826106699012787,35.15823402069943,31.159681234675457,31.821144137577217,35.130088162463565,31.159355332599947,0.004962561435569057,0.028145858235866683,0.0003259020755095321,31.87699713984526,-0.05089044083247174,35.41094503289956,-0.25271101220013037,31.170207561234392,-0.01052632655893504,31.63225837280096,0.19384832621182824,34.89172097860943,0.26651304209000415,30.980365851639263,0.17931538303619377,-1.4354785680770874,2.0957674980163574,-9.383931159973145,8.013532638549805,-1.680541753768921,1.468726396560669,-0.05668182671070099,0.6165638566017151,-0.9994734525680542,0.9999997019767761,-0.1956770271062851,0.8829062581062317,7.842060889551306e-10,0.6139522194862366,-1.1732327938079834,1.1721452474594116,-0.1271483302116394,0.9304909706115723,0.010710084810853004,0.006005747243762016,2.2798776200261273e-08,0.023464659228920937,0.010598608292639256,0.019133247435092926
4,32.543296022761176,36.23076725941395,31.805801775430613,32.5082607390916,36.02323480486683,31.805265925936542,0.03503528366957909,0.20753245454712044,0.0005358494940708169,32.5513119098505,-0.008015887089321438,36.14133881128765,0.08942844812629858,31.833306529563067,-0.02750475413245468,32.37905750380153,0.16423851895964248,35.75077521154863,0.47999204786532346,31.70471396225211,0.10108781317850202,0.24680987000465393,2.1534290313720703,-9.227110862731934,11.488536834716797,0.13793089985847473,3.0391554832458496,-0.027253897860646248,0.6362090706825256,-0.9996476173400879,1.0,-0.09584761410951614,0.8746664524078369,6.205460034713894e-10,0.6344295144081116,-1.149314522743225,1.1653836965560913,-0.06444882601499557,0.8961297273635864,0.011258404701948166,0.005852235946804285,1.8563122239356744e-07,0.023307671770453453,0.01181015931069851,0.01879086159169674
5,32.69088866565441,36.82216658736487,31.864633081312327,32.65619520902436,36.82537339831668,31.822359571165897,0.034693456630051855,-0.0032068109518093024,0.04227351014642977,32.59781545446294,0.0930732111914736,36.598125313902315,0.22404127346255365,31.797753482575068,0.06687959873725902,32.31168220137872,0.3792064642756898,36.67015269083337,0.15201389653149988,31.439988103487792,0.4246449778245349,-1.7519567012786865,2.5847158432006836,-13.29154109954834,14.440614700317383,-1.8113987445831299,1.3426264524459839,-0.0210901889950037,0.6264328956604004,-0.9999997615814209,1.0,-0.07281970232725143,0.8604748845100403,4.4870895887783036e-10,0.6238223910331726,-1.1473863124847412,1.1628053188323975,-0.04643481597304344,0.8735830187797546,0.010986579582095146,0.00591242965310812,1.299381438002456e-07,0.023256106302142143,0.011324902065098286,0.01880648359656334
6,33.158073730427674,36.34326630330594,32.52103521585202,33.14884559499641,36.416301146925925,32.49535448461051,0.009228135431264661,-0.07303484361998613,0.025680731241507715,33.128211737761234,0.029861992666440074,36.347695066062684,-0.004428762756745641,32.484315072100934,0.0367201437510829,32.90640824242736,0.2516654880003131,36.195283341506666,0.14798296179927206,32.2486332226115,0.2724019932405142,1.6140975952148438,4.067575454711914,-16.212060928344727,23.14937973022461,1.5484527349472046,6.846986770629883,-0.018206264823675156,0.6369935274124146,-0.9997841119766235,0.9999726414680481,-0.06577253341674805,0.873042106628418,6.940311658709675e-10,0.6355202794075012,-1.145455002784729,1.1500661373138428,-0.046691812574863434,0.8873463273048401,0.011282862164080143,0.005852473434060812,9.406357470709281e-09,0.023001324385404587,0.011914803646504879,0.01873781904578209
7,33.43517541953904,37.004988352004766,32.7212128330459,33.44092922227257,36.980809602926755,32.73295314614174,-0.005753802733529767,0.024178749078011208,-0.011740313095842225,33.45147977243455,-0.01630435289551002,36.95393823722779,0.051050114776977296,32.75098807947592,-0.029775246430020275,33.3250176412533,0.11015777828574613,37.03595937529688,-0.03097102329211765,32.58282929444458,0.13838353860131747,0.12129949033260345,3.6419522762298584,-19.27642822265625,21.671796798706055,-0.08506374061107635,4.838223934173584,-0.02390224300324917,0.637454628944397,-0.9999834299087524,0.9999991655349731,-0.08503261208534241,0.8750777840614319,6.37596420105524e-10,0.6357139945030212,-1.158196210861206,1.1612756252288818,-0.05717993900179863,0.8964670300483704,0.01128592062741518,0.005854989401996136,1.4707444506711909e-07,0.023225510492920876,0.011882524006068707,0.018786203116178513
8,33.590405017965416,36.82255777382987,32.94397446679253,33.55645103540416,36.77082025939552,32.913577190605885,0.03395398256125759,0.05173751443435037,0.03039727618664756,33.54414142595571,0.04626359200970853,36.77336165000217,0.04919612382769856,32.898297381146406,0.04567708564612616,33.33978933774514,0.25061568022027814,36.62379894295782,0.19875883087205182,32.682987416702595,0.2609870500899376,-1.51942777633667,3.2960171699523926,-21.49376678466797,19.904003143310547,-1.8830710649490356,2.669424533843994,-0.04036001116037369,0.622353732585907,-0.9999983906745911,0.9999997019767761,-0.14551039040088654,0.8711917996406555,4.4871389937028994e-10,0.6196540594100952,-1.1604442596435547,1.175385594367981,-0.09754972159862518,0.9059346914291382,0.01089457981288433,0.005907332990318537,3.0919906635062944e-08,0.02350771054625511,0.011038829572498798,0.01894274167716503
9,33.745023958146135,36.49546376337391,33.194935997100586,33.73942380147064,36.5521363799502,33.17688128577474,0.005600156675491519,-0.05667261657628586,0.018054711325845574,33.74306567296605,0.001958285180087671,36.54417574169997,-0.048711978326061,33.18284365921926,0.012092337881327353,33.50223040619648,0.2427935519496529,36.26624413893231,0.2292196244416047,32.94942765964933,0.24550833745125544,-1.848165512084961,3.6060266494750977,-23.568201065063477,24.059932708740234,-2.0665249824523926,2.404313802719116,-0.026082811877131462,0.6230309009552002,-0.9999972581863403,1.0,-0.09464843571186066,0.8623351454734802,6.207151459491911e-10,0.6201728582382202,-1.1588590145111084,1.1733254194259644,-0.0622020959854126,0.8813038468360901,0.010896159335970879,0.005926166195422411,1.3753773941971303e-07,0.023466506972908974,0.01114735472947359,0.01880265586078167
10,33.8881544849095,36.82048857135534,33.301687667620335,33.88729265649328,36.933745442766046,33.278002099238726,0.0008618284162196233,-0.11325687141070517,0.023685568381608846,33.92395674597491,-0.03580226106541318,36.778671902569805,0.04181666878553614,33.35301371465594,-0.05132604703560162,33.616204745946526,0.2719497389629737,36.50007443114421,0.3204141402111276,33.039430808906985,0.26225685871335,-0.5895336866378784,4.157987594604492,-26.06168556213379,29.151994705200195,-0.6119630932807922,4.137650966644287,-0.04310324788093567,0.6149184703826904,-0.9999988079071045,1.0,-0.15429751574993134,0.8725586533546448,7.674063051688051e-10,0.6117731928825378,-1.1536011695861816,1.1756995916366577,-0.10090378671884537,0.9069778919219971,0.010677133686840534,0.005975397769361734,5.632638533370482e-08,0.023513993248343468,0.010696726851165295,0.018949171528220177
