/root/autodl-tmp/Lain/reviewer_revision/01_uo_joint_gate_lr1e4_seed66/checkpoints/ckpt_77900_20.pt	708073705
/root/autodl-tmp/Lain/reviewer_revision/02_uo_joint_gate_lr3e4_seed66/checkpoints/ckpt_77900_20.pt	708073705
/root/autodl-tmp/Lain/reviewer_revision/03_uo_joint_gate_alpha002_seed66/checkpoints/ckpt_77900_20.pt	708073705
/root/autodl-tmp/Lain/reviewer_revision/06_uo_text_rank8_seed66/checkpoints/ckpt_77900_20.pt	1208320
/root/autodl-tmp/Lain/reviewer_revision/07_uo_paper_gate_rank32_seed66/checkpoints/ckpt_77900_20.pt	735039773
/root/autodl-tmp/Lain/reviewer_revision/09_uo_paper_gate_no_centering_seed66/checkpoints/ckpt_77900_20.pt	736221789
/root/autodl-tmp/Lain/reviewer_revision/12_nfuc_lain_matched_seed66/checkpoints/ckpt_41560_20.pt	734611261
/root/autodl-tmp/Lain/reviewer_revision/14_uv_lain_matched_seed66/checkpoints/ckpt_88880_20.pt	708953917
